crowd,registration,draw,seed,sharpe_0bps,sharpe_10bps,exposure,turnover_per_year,heldshare_ratio_median,sub5_held_share
"published crowd (120 draws, the published run)",published 2026-07-14 as a 10 bps summary; every per-draw value here is the 2026-09-24 replay of the same draws,117,20260714,0.6186631311224556,0.05179325027048223,0.2493684615881799,251.9504198778395,0.6439459369484244,0.036340286459808066
"published crowd (120 draws, the published run)",published 2026-07-14 as a 10 bps summary; every per-draw value here is the 2026-09-24 replay of the same draws,118,20260714,0.626725606585925,0.06064844020034209,0.2493322068567338,251.9525744920048,0.644379643075928,0.036300096774843554
"published crowd (120 draws, the published run)",published 2026-07-14 as a 10 bps summary; every per-draw value here is the 2026-09-24 replay of the same draws,119,20260714,0.6179868435495021,0.051127514767754,0.24939392137149882,251.95008970443834,0.6429609184293024,0.03634719361150078
"published crowd (120 draws, the published run)",published 2026-07-14 as a 10 bps summary; every per-draw value here is the 2026-09-24 replay of the same draws,120,20260714,0.6173953687523884,0.05056505299615409,0.2493609933850731,251.95058757366058,0.6431141850685522,0.03624036379219933
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,1,2026092401,0.6031118956212052,0.05531996606204774,0.3135083092585622,246.94097596618317,1.0,0.03850207646708891
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,2,2026092401,0.5920501738449894,0.04408480420396907,0.31350267415985433,247.0326221966766,1.0,0.03855517652398987
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,3,2026092401,0.6032152760792298,0.055573324620506764,0.3135074266527405,246.91962800971248,1.0,0.03864446391547628
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,4,2026092401,0.6216237603042295,0.07334151880240378,0.31349798955972363,246.99399331452156,1.0,0.038543625002625856
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,5,2026092401,0.6002805796027421,0.052175942371992606,0.3135034888729205,247.03052530224326,1.0,0.03859384082043855
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,6,2026092401,0.6013090240424315,0.053079717857452365,0.31350552565558604,247.03664324860057,1.0,0.038523857765126825
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,7,2026092401,0.6117112582592862,0.06520173253374538,0.31350593301211915,246.98973027933565,1.0,0.03854329808318665
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,8,2026092401,0.6025104808718114,0.05431962656397374,0.3135101423629612,247.01569075886175,1.0,0.038535850762907976
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,9,2026092401,0.5976427811341741,0.048845627032606205,0.31350124841198845,247.04095663367508,1.0,0.03854430715556475
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,10,2026092401,0.6197059579931367,0.07187168771018096,0.3135063403686522,246.96935881224425,1.0,0.03868920905998047
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,11,2026092401,0.6000964278598823,0.05178322505367104,0.3135081055802957,247.07466899106294,1.0,0.038585043276993546
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,12,2026092401,0.5802922679284126,0.03203231220853113,0.31351557378340256,246.96024249919097,1.0,0.03853301762785184
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,13,2026092401,0.5963979913062967,0.048494827796692896,0.3135038962294536,247.03285174603232,1.0,0.03849568848462221
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,14,2026092401,0.5902144241018075,0.04142800120401691,0.3135070192962074,246.9874063641895,1.0,0.03860488383777135
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,15,2026092401,0.6053699131590465,0.05711864850909397,0.3135032851946539,246.96886302056785,1.0,0.038576107847648956
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,16,2026092401,0.5883245946882488,0.040573938086168465,0.3135117717890936,246.9209090148387,1.0,0.038556872935953654
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,17,2026092401,0.5997757366407794,0.052302784211295646,0.31349900795105634,247.04427000685905,1.0,0.03854891390738229
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,18,2026092401,0.6028895211422228,0.054761241096753274,0.31351197546736015,247.0440172024178,1.0,0.03863545754829243
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,19,2026092401,0.6084596044903267,0.06075801176742291,0.31350959922091703,247.02782343080517,1.0,0.03858096141860547
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,20,2026092401,0.593021102061534,0.04483305668136564,0.31351054971949427,247.07651756901814,1.0,0.03855659011826585
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,21,2026092401,0.6257167613773825,0.07816725339047036,0.3135147590703363,246.9532735445027,1.0,0.038469667551216016
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,22,2026092401,0.588012822016308,0.03879320608390602,0.3135000942351447,247.0422997590563,1.0,0.038600972197979116
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,23,2026092401,0.5952443973541318,0.047813125510783434,0.3135144196065588,246.9983537114096,1.0,0.03860981954783989
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,24,2026092401,0.6067639979820731,0.059905989836494644,0.3135137406790036,247.04250452462273,1.0,0.03855316592673664
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,25,2026092401,0.6121865141857489,0.06294561050160519,0.3135058651193636,247.03558315900278,1.0,0.03856756112345141
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,26,2026092401,0.6054802790381787,0.05708181623046677,0.3135074266527405,247.01051754935156,1.0,0.03857581481287381
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,27,2026092401,0.6073743995329625,0.057671007257550096,0.31350756243825156,246.96989517965204,1.0,0.03854916139851804
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,28,2026092401,0.6163935876290453,0.06745545616459327,0.31350518619180845,246.92937218112507,1.0,0.03851307146725837
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,29,2026092401,0.6035798503903428,0.05555751766626009,0.31350532197731945,246.9764399379955,1.0,0.03853146239812199
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,30,2026092401,0.6128136931804438,0.06416669436015135,0.31351299385869286,247.12429704878053,1.0,0.03852250697739687
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,31,2026092401,0.5985972151383389,0.05011779019719748,0.31350498251354186,247.07301914343742,1.0,0.03863003908914708
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,32,2026092401,0.614079952683948,0.06601320794603838,0.3135070871889629,246.95567881871224,1.0,0.0386341109314394
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,33,2026092401,0.5954367147264605,0.047556158127933436,0.3135045072642533,246.99767028657175,1.0,0.03856577912151286
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,34,2026092401,0.6075607638098216,0.05949199952258571,0.31351000657745015,247.0354385359708,1.0,0.03852633894966438
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,35,2026092401,0.5894799771699096,0.04015274495194202,0.313507222974474,247.0690881795538,1.0,0.03867653972782454
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,36,2026092401,0.5957106932718006,0.04707866269578454,0.3135070192962074,247.02867031033998,1.0,0.03862783908802689
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,37,2026092401,0.6070243827185042,0.05839146765369272,0.3135100065774502,246.98500372882577,1.0,0.038566401976384904
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,38,2026092401,0.5869763199288954,0.03762575114522627,0.31351346910798156,246.9423682934831,1.0,0.03855276621316543
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,39,2026092401,0.6008452919356513,0.052390033010781135,0.31350430358598674,247.01820185163768,1.0,0.03851707798788992
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,40,2026092401,0.5964118559263124,0.047611256059112865,0.3135057293338526,247.08132941042962,1.0,0.03848896660019001
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,41,2026092401,0.5976714017121492,0.04993895455084862,0.31350606879763016,246.99573882416874,1.0,0.038511014005776945
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,42,2026092401,0.6074383987032898,0.059206161214403155,0.31350627247589674,247.038996788191,1.0,0.038499078214571034
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,43,2026092401,0.6037060936771949,0.055774446783610834,0.3135136727862481,246.93362752864556,1.0,0.03846958428924041
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,44,2026092401,0.5933521860237931,0.04499524080753152,0.3135045751570088,247.03287841130376,1.0,0.038562089238581405
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,45,2026092401,0.5934615695132788,0.04564368138596306,0.31350606879763016,246.99327110934675,1.0,0.038630338357083426
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,46,2026092401,0.6065444765437368,0.05827011112394492,0.3135070192962074,247.0547558623096,1.0,0.03856958472652934
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,47,2026092401,0.5918284517057851,0.04448713909233726,0.3135070192962074,246.918077431053,1.0,0.03855507527589612
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,48,2026092401,0.5970223874826257,0.049359103616864394,0.31350566144109704,247.02217727471526,1.0,0.038561955622544754
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,49,2026092401,0.5994254565696614,0.051270488513246164,0.3135079019020291,247.03043598629563,1.0,0.0385913485370292
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,50,2026092401,0.6018480921365792,0.05409433040187085,0.31350437147874227,247.11383605946153,1.0,0.038559082440579505
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,51,2026092401,0.6199102698249885,0.07171716607264078,0.3135038283366981,246.95088029209194,1.0,0.0386111239243136
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,52,2026092401,0.6111296608569746,0.06271523818779888,0.31350790190202915,247.04094485191393,1.0,0.03854132355702296
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,53,2026092401,0.5803026400620651,0.031282257694982704,0.3135077661165181,247.04919212096675,1.0,0.038551735055463866
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,54,2026092401,0.6031987193661064,0.05378216252648322,0.3135070192962074,247.09123387642276,1.0,0.03868825903917118
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,55,2026092401,0.6136168184901993,0.06613485221650674,0.3134975822031905,246.99646106300077,1.0,0.038480004833741595
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,56,2026092401,0.6286920749796185,0.08089332245572345,0.3135082413658067,246.9398950114898,1.0,0.03858610935578723
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,57,2026092401,0.5960042470571798,0.048014991956420436,0.3135119075746046,246.94490929617132,1.0,0.038466552556308785
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,58,2026092401,0.6028343240264472,0.054822624203497185,0.3135125865021598,246.9414137058158,1.0,0.03855330785778912
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,59,2026092401,0.6185727575131618,0.07052049842010669,0.31350864872233986,246.93483050345014,1.0,0.03860749844511471
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,60,2026092401,0.5940146167252524,0.046543937993737294,0.31350640826140774,246.96955254425342,1.0,0.038426297585947546
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,61,2026092401,0.6152287443540191,0.06759897057671488,0.3135070871889629,247.03484803715085,1.0,0.038585168616021764
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,62,2026092401,0.607760368885944,0.059221312288157,0.31351258650215985,247.0602753408558,1.0,0.03851844248361003
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,63,2026092401,0.6216214266994042,0.0728902326145299,0.3135079019020291,247.0177853621387,1.0,0.03841377068592477
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,64,2026092401,0.5985418498609777,0.04944471012430743,0.31350090894821087,247.03243457953837,1.0,0.038627076028837554
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,65,2026092401,0.6076593157070778,0.05870201763645246,0.3135045072642533,247.08319831387678,1.0,0.03868337158156228
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,66,2026092401,0.6022307145062669,0.05378251145114212,0.31350226680332116,247.06682745104993,1.0,0.03841424459839614
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,67,2026092401,0.615889580225381,0.06834073947139194,0.31350878450785086,247.02514275300172,1.0,0.038696920072434235
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,68,2026092401,0.5943993889544865,0.04657570581595221,0.31350409990772016,246.9021752986693,1.0,0.038555001183505765
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,69,2026092401,0.5904148401512705,0.04219670148381904,0.31350892029336186,247.01429931582,1.0,0.038569350855446036
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,70,2026092401,0.6203585089980412,0.07117940515338958,0.31351156811082703,247.08081399603827,1.0,0.038643736869949784
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,71,2026092401,0.5953424618477111,0.046808098566175724,0.31350858082958427,246.96448622593218,1.0,0.03865883102486236
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,72,2026092401,0.60545122822677,0.056950902550582445,0.3135036246584315,247.0379026195307,1.0,0.038570868605756634
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,73,2026092401,0.6212412988944752,0.0734683506528587,0.3135074266527405,246.90147430633547,1.0,0.03853077060674979
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,74,2026092401,0.6014775049066132,0.05325541770284213,0.31351523431962497,247.0300728615675,1.0,0.0385919618450427
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,75,2026092401,0.5896592965025776,0.0418034677672972,0.3135018594467881,246.9959340549142,1.0,0.03848749264770214
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,76,2026092401,0.6006496057772276,0.051425505573051665,0.31350925975713945,247.06554132094632,1.0,0.03853617580824101
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,77,2026092401,0.6035731994781279,0.05488812860744387,0.3135056614410971,247.0199406171797,1.0,0.03853466907481278
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,78,2026092401,0.598690800538266,0.04989583509469597,0.3135099386846946,247.01408985980672,1.0,0.03864350460172687
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,79,2026092401,0.6078655696032678,0.06053116661901627,0.3135109570760274,246.9857138214051,1.0,0.03858274332584482
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,80,2026092401,0.5889930300663258,0.04089628396836361,0.3135070192962074,246.93523069958704,1.0,0.038549444742814576
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,81,2026092401,0.6072108766056076,0.059038623950147306,0.3135046430497643,246.94663870477035,1.0,0.038546488523912084
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,82,2026092401,0.6222565533763663,0.07503029307792286,0.3135018594467881,247.01783447107235,1.0,0.038722462991629424
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,83,2026092401,0.6172230063756021,0.06966992176752065,0.3135079697947847,247.01157573203818,1.0,0.038576397656492616
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,84,2026092401,0.6135879115451095,0.06629032361590309,0.31350538987007504,247.04145729787984,1.0,0.038540549577534576
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,85,2026092401,0.6066019730599546,0.058875931178135804,0.31350925975713945,246.9211191448872,1.0,0.03849373055449743
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,86,2026092401,0.6041691770469442,0.05560447257748588,0.31350912397162845,247.0287902302851,1.0,0.03863061157356967
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,87,2026092401,0.6013827685161895,0.053846275334235916,0.31350898818611744,247.0283105008068,1.0,0.0386065904109592
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,88,2026092401,0.6072478279287477,0.059393089136126204,0.31350640826140774,246.91016906756522,1.0,0.03855839881186858
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,89,2026092401,0.5975744662412652,0.04933217657657357,0.3135070192962074,246.98132955048484,1.0,0.038503750801268166
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,90,2026092401,0.608331879731703,0.05908619576343753,0.31351666006749085,247.05286367163302,1.0,0.03861040984256214
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,91,2026092401,0.6015518168041308,0.05291591356107596,0.31350871661509533,246.98329249926735,1.0,0.038587350209682084
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,92,2026092401,0.5965338081876537,0.04749004354710491,0.31350409990772016,246.9934427029532,1.0,0.038592033111307794
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,93,2026092401,0.5962073023210506,0.04809782317805615,0.3135119075746046,246.93388759968326,1.0,0.03861770835679352
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,94,2026092401,0.6025501434633901,0.05520393970327106,0.31350342098016504,247.0249535589571,1.0,0.038681556565742535
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,95,2026092401,0.592662559387307,0.04380893890087617,0.3135117038963381,247.0101156048625,1.0,0.038560346177325795
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,96,2026092401,0.6027887255250725,0.053731129678325114,0.3135093955426505,246.97855675572893,1.0,0.038632527126511704
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,97,2026092401,0.6106217651826122,0.06238203302541335,0.3135063403686522,247.02653586495495,1.0,0.03854866198753917
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,98,2026092401,0.6190570558417496,0.0708238684960221,0.3135105497194943,246.9492489499609,1.0,0.03850613244770376
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,99,2026092401,0.6088805412857043,0.06041498378413552,0.31350606879763016,247.054447869265,1.0,0.038619943495263626
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,100,2026092401,0.6001326935212836,0.052231987404892745,0.31350518619180845,247.05310852378696,1.0,0.03852216699695711
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,101,2026092401,0.6029225370767305,0.055345699164828024,0.3135032851946539,246.8785916467638,1.0,0.0385206680923635
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,102,2026092401,0.6184735354171081,0.07058879587995892,0.3135045751570088,247.05417521443647,1.0,0.03855234400919603
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,103,2026092401,0.5958610565404169,0.04729857690189732,0.3135106855050053,247.00118624649502,1.0,0.03858061118288754
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,104,2026092401,0.5983382612441301,0.049963828122388136,0.3135027420526098,247.03057631291216,1.0,0.03855603442208395
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,105,2026092401,0.6146785391816573,0.06694892248111896,0.31350593301211915,247.0350571121428,1.0,0.03858639346648002
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,106,2026092401,0.5864244608081091,0.03842110962152227,0.3135125865021598,247.05928085159354,1.0,0.03850133462919916
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,107,2026092401,0.5983716219896329,0.05009411877532563,0.3135076303310071,246.99721630792584,1.0,0.038535509862184306
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,108,2026092401,0.5870936761830212,0.03901652982228192,0.3135066798324298,246.99208817205772,1.0,0.0385252318536926
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,109,2026092401,0.6047393820429839,0.05657923592877902,0.3135077661165181,247.10451022207434,1.0,0.03854090713302384
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,110,2026092401,0.5912271059791645,0.04349321631535817,0.31350858082958427,246.92798019693905,1.0,0.03859061529076253
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,111,2026092401,0.6049507269257737,0.0561684965474863,0.3135079019020291,247.0346961503732,1.0,0.03865566636846581
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,112,2026092401,0.6105135188195606,0.062019733511426575,0.31350925975713945,246.9050563148996,1.0,0.0385240485928857
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,113,2026092401,0.6075788951220709,0.05842877763831989,0.31350864872233986,246.96362527952564,1.0,0.038585192987683925
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,114,2026092401,0.5930755178083357,0.045911628520134966,0.3135121791456267,246.93562752953267,1.0,0.038539498405719144
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,115,2026092401,0.5950316612896632,0.04686953192205996,0.3135041678004757,246.98221095797106,1.0,0.038572101147816264
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,116,2026092401,0.6125327988346834,0.06415130244631422,0.31350124841198845,246.94455085979564,1.0,0.03853889308178825
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,117,2026092401,0.6006288689705648,0.052759384917082174,0.313505389870075,246.93200904218057,1.0,0.038539033656902984
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,118,2026092401,0.6094824510738791,0.06063958064580316,0.3135076303310071,247.008477985546,1.0,0.038609139766666835
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,119,2026092401,0.6105730805520152,0.06263132566532835,0.3135075624382515,246.97170968546035,1.0,0.03855219321877095
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,120,2026092401,0.6061019903971692,0.057043236349132796,0.3135005694844333,247.02943222759166,1.0,0.038619105008353936
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,121,2026092401,0.6063956786652518,0.05743467450243979,0.31350559354834157,246.89823265330043,1.0,0.03862130139969192
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,122,2026092401,0.5845175980249704,0.03615311141448478,0.31350640826140774,247.04804300748486,1.0,0.03855709945554805
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,123,2026092401,0.6116704969990826,0.0635614997638695,0.3135093955426505,247.00141225388032,1.0,0.038611737623478276
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,124,2026092401,0.6175406162654759,0.06879685996752152,0.3135161169254467,246.9940378798743,1.0,0.0386007318614392
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,125,2026092401,0.5957738803397475,0.04868716601310235,0.3135079019020291,246.96387377564307,1.0,0.038685118304746545
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,126,2026092401,0.5996273301362637,0.05090068806711887,0.31350376044394257,246.98791000635507,1.0,0.03851866064684237
"registered crowd M1 (200 draws, rebuilt as registered)",registered in the pre-registration; rebuilt 2026-09-24 as written,127,2026092401,0.6071410108785523,0.05845491857802363,0.31351054971949427,246.91937770842694,1.0,0.03861137891934829
